timestamp,mid,x,y,z,mpry,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,t_s,vxy,h_fused,dt_s,flight_mask,yaw_unwrapped_deg,vx_body_m_s,vy_body_m_s,vz_odom_m_s,vx_world_m_s,vy_world_m_s,vz_fused_m_s,az_world_dyn_m_s2,z_meas_m,x_m,y_m,z_m,step_dist_2d_m,step_dist_3d_m,dist_2d_m,dist_3d_m
1773321547.378121,-1,-100,-100,-100,"0,0,0",0,4,0,0,0,0,53,55,87,70,97,4.08,11,-16.0,1.0,-975.0,18.01128101348877,0.0,80.19999999999999,0.10043597221374512,1,0.0,0.0,0.0,8.981332337260182e-14,0.0,0.0,0.04483307082086436,4.0,0.8019999999999999,0.0,0.0,0.806672334063393,0.0,0.0013879636796259032,0.0,1.1596047084488355
1773321547.483642,-1,-100,-100,-100,"0,0,0",0,4,0,0,0,0,53,55,87,70,97,4.08,11,-16.0,1.0,-975.0,18.116802215576172,0.0,80.19999999999999,0.10552120208740234,1,0.0,0.0,0.0,6.735999252945136e-14,0.0,0.0,0.046691787917108,4.0,0.8019999999999999,0.0,0.0,0.8077595845912098,0.0,0.0010872505278167743,0.0,1.1606919589766522
1773321547.5840409,-1,-100,-100,-100,"0,0,0",0,8,0,0,-4,0,52,55,88,70,97,4.05,11,6.0,-47.0,-1032.0,18.217200994491577,4.0,80.8,0.10039877891540527,1,0.0,0.0,-0.01,5.0519994397088526e-14,0.0,-0.01,0.04482869035791838,4.0,0.8079999999999999,0.0,-0.0010039877891540527,0.8105561982181129,0.0010039877891540527,0.0029713699296705703,0.0010039877891540527,1.1636633289063227
1773321547.688351,-1,-100,-100,-100,"0,0,0",0,8,0,0,-4,0,52,55,88,70,97,4.05,11,6.0,-47.0,-1032.0,18.321511030197144,4.0,80.8,0.1043100357055664,1,0.0,0.0,-0.0175,3.788999579781639e-14,0.0,-0.0175,-0.03724114524640063,-4.0,0.8079999999999999,0.0,-0.002829413414001465,0.8072029438166468,0.0018254256248474122,0.0038179174680447237,0.002829413414001465,1.1674812463743676
1773321547.7927449,-1,-100,-100,-100,"0,0,0",0,7,0,0,-6,0,52,55,88,70,96,4.05,11,-14.0,-26.0,-953.0,18.425904989242554,6.0,80.8,0.10439395904541016,1,0.0,0.0,-0.028125,2.8417496848362295e-14,0.0,-0.028125,0.03803346909354958,4.0,0.8079999999999999,0.0,-0.005765493512153625,0.8099040449389322,0.0029360800981521606,0.003989550553079454,0.005765493512153625,1.171470796927447
1773321547.8936052,-1,-100,-100,-100,"0,0,0",0,5,0,0,-7,0,52,55,88,70,96,3.99,11,12.0,-45.0,-1022.0,18.5267653465271,7.0,80.8,0.1008603572845459,1,0.0,0.0,-0.03859375,2.131312263627172e-14,0.0,-0.03859375,-0.0006536067785298604,-0.4418935058231156,0.8079999999999999,0.0,-0.009658072926104069,0.8091028731554357,0.0038925794139504435,0.003974172960577044,0.009658072926104069,1.175444969888024
1773321547.9989178,-1,-100,-100,-100,"0,0,0",0,5,0,0,-7,0,52,55,88,70,96,3.99,11,12.0,-45.0,-1022.0,18.632077932357788,7.0,80.8,0.10531258583068848,1,0.0,0.0,-0.0464453125,1.598484197720379e-14,0.0,-0.0464453125,-0.042190395010114,-4.0,0.8079999999999999,0.0,-0.014549348885193467,0.8059958161358214,0.004891275959089399,0.005794685826781347,0.014549348885193467,1.1812396557148055
1773321548.099272,-1,-100,-100,-100,"0,0,0",0,4,0,0,-8,0,52,55,88,70,96,4.01,12,0.0,-41.0,-982.0,18.7324321269989,8.0,80.8,0.10035419464111328,1,0.0,0.0,-0.054833984375,1.198863148290284e-14,0.0,-0.054833984375,-0.01667210632922893,-1.2409114409978563,0.8079999999999999,0.0,-0.02005216922610998,0.8057936201993083,0.005502820340916514,0.005506533837283389,0.02005216922610998,1.186746189552089
1773321548.204732,-1,-100,-100,-100,"0,0,0",0,-1,0,0,-7,0,52,55,89,70,96,4.07,12,-18.0,-50.0,-994.0,18.837892055511475,7.0,81.4,0.10545992851257324,1,0.0,0.0,-0.05862548828125,8.991473612177131e-15,0.0,-0.05862548828125,0.01608742834978,1.6835436201322707,0.8140000000000001,0.0,-0.026234809029265303,0.8100941195458164,0.006182639803155325,0.007531223643265232,0.026234809029265303,1.1942774131953542
1773321548.30796,-1,-100,-100,-100,"0,0,0",0,-1,0,0,-7,0,52,55,89,70,96,4.07,12,-18.0,-50.0,-994.0,18.941120147705078,7.0,81.4,0.10322809219360352,1,0.0,0.0,-0.0614691162109375,6.743605209132848e-15,0.0,-0.0614691162109375,0.02703985336404645,2.463584281046919,0.8140000000000001,0.0,-0.032580148624547285,0.813331235213069,0.0063453395952819845,0.007123359630302655,0.032580148624547285,1.2014007728256568
1773321548.413402,-1,-100,-100,-100,"0,0,0",0,-4,0,0,-6,0,52,55,99,70,96,4.06,12,22.0,-42.0,-1006.0,19.04656219482422,6.0,87.4,0.10544204711914062,1,0.0,0.0,-0.06110183715820312,5.057703906849636e-15,0.0,-0.06110183715820312,0.025847060735313145,2.1948621096813703,0.8740000000000001,0.0,-0.039022851417248594,0.8392339613254081,0.0064427027927013115,0.02669193959467784,0.039022851417248594,1.2280927124203347
1773321548.518383,-1,-100,-100,-100,"0,0,0",0,-3,0,0,-4,0,53,55,135,70,96,4.09,12,24.0,-7.0,-979.0,19.151543140411377,4.0,109.0,0.1049809455871582,1,0.0,0.0,-0.05582637786865234,3.7932779301372274e-15,0.0,-0.05582637786865234,0.04457708430839801,4.0,1.09,0.0,-0.04488355735460572,0.9423482234725733,0.005860705937357124,0.10328068034360777,0.04488355735460572,1.3313733927639424
1773321548.619589,-1,-100,-100,-100,"0,0,0",0,-3,0,0,-4,0,53,55,135,70,96,4.09,12,24.0,-7.0,-979.0,19.25274920463562,4.0,109.0,0.10120606422424316,1,0.0,0.0,-0.05186978340148926,2.8449584476029206e-15,0.0,-0.05186978340148926,0.04494013412053963,4.0,1.09,0.0,-0.05013309398483442,1.0041378625435737,0.005249536630228704,0.06201223372332766,0.05013309398483442,1.3933856264872702
1773321548.72082,-1,-100,-100,-100,"0,0,0",0,-1,0,0,-2,0,53,55,136,70,96,3.96,12,-1.0,-25.0,-1004.0,19.35398006439209,2.0,109.6,0.10123085975646973,1,0.0,0.0,-0.04390233755111694,2.1337188357021904e-15,0.0,-0.04390233755111694,0.04498635731464378,4.0,1.0959999999999999,0.0,-0.05457736536045273,1.043615122103108,0.004444271375618314,0.039726635528206794,0.05457736536045273,1.433112262015477
1773321548.8232949,-1,-100,-100,-100,"0,0,0",0,0,0,0,-1,0,53,55,131,70,96,4.0,12,-7.0,-17.0,-967.0,19.45645499229431,1.0,106.6,0.10247492790222168,1,0.0,0.0,-0.03542675316333771,1.6002891267766427e-15,0.0,-0.03542675316333771,0.0454886068923545,4.0,1.0659999999999998,0.0,-0.05820771933667557,1.0553659382888647,0.0036303539762228354,0.012298827221492227,0.05820771933667557,1.4454110892369694
1773321548.927912,-1,-100,-100,-100,"0,0,0",0,0,0,0,-1,0,53,55,131,70,96,4.0,12,-7.0,-17.0,-967.0,19.56107211112976,1.0,106.6,0.10461711883544922,1,0.0,0.0,-0.02907006487250328,1.200216845082482e-15,0.0,-0.02907006487250328,0.046395708223416224,4.0,1.0659999999999998,0.0,-0.061248945767996464,1.0625318341657173,0.0030412264313208937,0.007784543783964315,0.061248945767996464,1.4531956330209337
1773321549.03335,-1,-100,-100,-100,"0,0,0",0,2,0,0,-1,0,53,55,145,70,96,4.02,13,-7.0,-20.0,-992.0,19.666510105133057,1.0,115.0,0.1054379940032959,1,0.0,0.0,-0.024302548654377462,9.001626338118616e-16,0.0,-0.024302548654377462,0.046814768423660794,4.0,1.15,0.0,-0.06381135774728153,1.1004807336628222,0.0025624119792850577,0.038035311595844085,0.06381135774728153,1.4912309446167777
1773321549.138876,-1,-100,-100,-100,"0,0,0",0,2,0,0,-2,0,53,55,153,70,96,4.06,13,2.0,-22.0,-997.0,19.77203607559204,2.0,119.8,0.10552597045898438,1,0.0,0.0,-0.023226911490783094,6.751219753588962e-16,0.0,-0.023226911490783094,0.04689186502596044,4.0,1.198,0.0,-0.06626240012311135,1.142457425935791,0.0024510423758298213,0.04204819024533193,0.06626240012311135,1.5332791348621098
1773321549.240768,-1,-100,-100,-100,"0,0,0",0,2,0,0,-2,0,53,55,153,70,96,4.06,13,2.0,-22.0,-997.0,19.87392807006836,2.0,119.8,0.10189199447631836,1,0.0,0.0,-0.02242018361808732,5.0634148151917215e-16,0.0,-0.02242018361808732,0.045445984293123846,4.0,1.198,0.0,-0.06854683734848355,1.167452804749814,0.0022844372253721964,0.02509955408952882,0.06854683734848355,1.5583786889516387
1773321549.346224,-1,-100,-100,-100,"0,0,0",0,1,0,0,-2,0,53,55,160,70,96,3.95,13,-13.0,-25.0,-1006.0,19.979384183883667,2.0,124.0,0.10545611381530762,1,0.0,0.0,-0.02181513771356549,3.7975611113937906e-16,0.0,-0.02181513771356549,0.046727043955435775,4.0,1.24,0.0,-0.07084737699410192,1.1994282743292586,0.002300539645618372,0.03205812124075652,0.07084737699410192,1.5904368101923951
1773321549.4505758,-1,-100,-100,-100,"0,0,0",0,1,0,0,-2,0,53,55,160,70,96,3.95,13,-13.0,-25.0,-1006.0,20.083735942840576,2.0,124.0,0.10435175895690918,1,0.0,0.0,-0.02136135328517412,2.848170833545343e-16,0.0,-0.02136135328517412,0.03564402148442532,2.9679726914493814,1.24,0.0,-0.07307647178310979,1.2178886744004735,0.00222909478900787,0.0185944947327884,0.07307647178310979,1.6090313049251834
1773321549.552831,-1,-100,-100,-100,"0,0,0",0,1,0,0,-2,0,52,55,160,70,96,3.98,13,-4.0,9.0,-991.0,20.185991048812866,2.0,124.0,0.10225510597229004,1,0.0,0.0,-0.021021014963880588,2.136128125159007e-16,0.0,-0.021021014963880588,0.04446644453735874,4.0,1.24,0.0,-0.07522597789588649,1.2294613572393112,0.002149506112776704,0.011770614453680444,0.07522597789588649,1.6208019193788639
1773321549.655752,-1,-100,-100,-100,"0,0,0",0,1,0,0,-2,0,52,55,160,70,96,3.98,13,-4.0,9.0,-991.0,20.288912057876587,2.0,124.0,0.1029210090637207,1,0.0,0.0,-0.02076576122291044,1.6020960938692552e-16,0.0,-0.02076576122291044,0.045615048079224306,4.0,1.24,0.0,-0.07736321099492471,1.2364936624096692,0.002137233099038225,0.007349903491112567,0.07736321099492471,1.6281518228699765
1773321549.7565498,-1,-100,-100,-100,"0,0,0",0,-4,0,0,-1,0,52,55,160,60,95,3.9,13,2.0,-8.0,-992.0,20.389709949493408,1.0,120.0,0.10079789161682129,1,0.0,0.0,-0.01807432091718283,1.2015720704019415e-16,0.0,-0.01807432091718283,0.044880661454651055,4.0,1.2,0.0,-0.07918506443578255,1.2246105230751998,0.001821853440857841,0.012021986125527637,0.07918506443578255,1.6401738089955042
1773321549.857174,-1,-100,-100,-100,"0,0,0",0,-1,0,0,0,0,52,55,158,60,95,4.01,13,-1.0,3.0,-1013.0,20.490334033966064,0.0,118.8,0.10062408447265625,1,0.0,0.0,-0.013555740687887124,9.01179052801456e-17,0.0,-0.013555740687887124,0.01833269223785038,1.3758759808788474,1.188,0.0,-0.08054909843184993,1.2110731400685315,0.0013640339960673774,0.013605929862073337,0.08054909843184993,1.6537797388575777
1773321549.957907,-1,-100,-100,-100,"0,0,0",0,-1,0,0,0,0,52,55,158,60,95,4.01,13,-1.0,3.0,-1013.0,20.59106707572937,0.0,118.8,0.10073304176330566,1,0.0,0.0,-0.010166805515915343,6.758842896010921e-17,0.0,-0.010166805515915343,-0.015965922607832823,-1.7669665801853796,1.188,0.0,-0.08157323167648403,1.2008789064718122,0.0010241332446341066,0.010245547692888168,0.08157323167648403,1.6640252865504659
1773321550.059981,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,52,55,156,60,95,3.94,14,3.0,-24.0,-1010.0,20.693141222000122,0.0,117.6,0.10207414627075195,1,0.0,0.0,-0.007625104136936507,5.0691321720081905e-17,0.0,-0.007625104136936507,-0.0381358623811704,-3.579679228809482,1.176,0.0,-0.0823515576714874,1.1885917325261732,0.0007783259950033728,0.012311800636985901,0.0823515576714874,1.676337087187452
1773321550.1652532,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,52,55,155,60,95,3.95,14,-5.0,1.0,-1007.0,20.798413276672363,0.0,117.0,0.10527205467224121,1,0.0,0.0,-0.00571882810270238,3.8018491290061426e-17,0.0,-0.00571882810270238,-0.04592240810701349,-4.0,1.17,0.0,-0.08295359045617623,1.1782544317615504,0.0006020327846888344,0.0103548167811947,0.08295359045617623,1.6866919039686465
1773321550.2657988,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,0,52,55,155,60,95,3.95,14,-5.0,1.0,-1007.0,20.898958921432495,0.0,117.0,0.10054564476013184,1,0.0,0.0,-0.004289121077026785,2.851386846754607e-17,0.0,-0.004289121077026785,-0.04481049871475406,-4.0,1.17,0.0,-0.08338484290032015,1.1722493587657512,0.0004312524441439292,0.006020538211443985,0.08338484290032015,1.6927124421800905
1773321550.3706791,-1,-100,-100,-100,"0,0,0",-1,0,0,0,0,0,52,55,155,60,95,3.91,14,-6.0,-6.0,-1022.0,21.003839254379272,0.0,117.0,0.10488033294677734,1,0.0,0.0,-0.003216840807770089,2.1385401350659554e-17,0.0,-0.003216840807770089,-0.04643318305018632,-4.0,1.17,0.0,-0.08372222623527587,1.1684276586406015,0.0003373833349557071,0.0038365634832848946,0.08372222623527587,1.6965490056633754
1773321550.471584,-1,-100,-100,-100,"0,0,0",-1,0,0,0,0,0,52,55,155,60,95,3.91,14,-6.0,-6.0,-1022.0,21.10474419593811,0.0,117.0,0.10090494155883789,1,0.0,0.0,-0.0024126306058275663,1.6039051012994666e-17,0.0,-0.0024126306058275663,-0.04500529492855378,-4.0,1.17,0.0,-0.08396567258555995,1.1663318411915986,0.00024344635028409424,0.0021099092172441043,0.08396567258555995,1.6986589148806195
1773321550.5737422,-1,-100,-100,-100,"0,0,0",-1,0,0,0,0,0,53,55,153,60,95,3.88,14,-7.0,13.0,-1042.0,21.206902265548706,0.0,115.8,0.1021580696105957,1,0.0,0.0,-0.001809472954370675,1.2029288259745999e-17,0.0,-0.001809472954370675,-0.04536375733709365,-4.0,1.158,0.0,-0.08415052484959104,1.1602185403870544,0.0001848522640310897,0.006116094921300531,0.08415052484959104,1.70477500980192
1773321550.6778638,-1,-100,-100,-100,"0,0,0",-1,0,0,0,0,0,53,55,153,60,95,3.96,14,-6.0,-21.0,-1016.0,21.311023950576782,0.0,115.8,0.10412168502807617,1,0.0,0.0,-0.0013571047157780063,9.021966194809498e-18,0.0,-0.0013571047157780063,-0.04618504974493983,-4.0,1.158,0.0,-0.08429182887935739,1.1564458051107034,0.00014130402976635442,0.0037753805495938622,0.08429182887935739,1.708550390351514
1773321550.780427,-1,-100,-100,-100,"0,0,0",-1,0,0,0,0,0,53,55,153,60,95,3.83,14,-1.0,-9.0,-1012.0,21.41358709335327,0.0,115.8,0.10256314277648926,1,0.0,0.0,-0.0010178285368335049,6.766474646107123e-18,0.0,-0.0010178285368335049,-0.04564376208508968,-4.0,1.158,0.0,-0.08439622057290264,1.1542586624538684,0.00010439169354523991,0.0021896325324191478,0.08439622057290264,1.7107400228839331
1773321550.885803,-1,-100,-100,-100,"0,0,0",-1,1,0,0,0,0,53,55,152,60,95,3.89,14,-19.0,1.0,-984.0,21.518963098526,0.0,115.2,0.10537600517272949,1,0.0,0.0,-0.0007633714026251285,5.074855984580343e-18,0.0,-0.0007633714026251285,-0.04671477827760076,-4.0,1.1520000000000001,0.0,-0.08447666160177437,1.150401627441867,8.044102887173931e-05,0.0038578737463700785,0.08447666160177437,1.7145978966303033
1773321550.99095,-1,-100,-100,-100,"0,0,0",0,1,0,0,0,0,53,55,152,60,95,3.89,14,-30.0,13.0,-986.0,21.624110221862793,0.0,115.2,0.10514712333679199,1,0.0,0.0,-0.0005725285519688464,3.806141988435257e-18,0.0,-0.0005725285519688464,-0.046730327162476874,-4.0,1.1520000000000001,0.0,-0.08453686133204208,1.1480928407808872,6.019973026770321e-05,0.0023095713570794787,0.08453686133204208,1.7169074679873828
1773321551.096461,-1,-100,-100,-100,"0,0,0",0,1,0,0,0,0,53,55,152,60,95,3.89,14,-30.0,13.0,-986.0,21.729621171951294,0.0,115.2,0.10551095008850098,1,0.0,0.0,-0.0004293964139766348,2.854606491326443e-18,0.0,-0.0004293964139766348,-0.02450845282340084,-1.8799394840550203,1.1520000000000001,0.0,-0.08458216735564535,1.1481041583829747,4.530602360327002e-05,4.6698221505225246e-05,0.08458216735564535,1.716954166208888
1773321551.1998,-1,-100,-100,-100,"0,0,0",0,1,0,0,0,0,53,55,152,60,95,3.95,15,-28.0,4.0,-990.0,21.83296012878418,0.0,115.2,0.10333895683288574,1,0.0,0.0,-0.0003220473104824761,2.140954868494832e-18,0.0,-0.0003220473104824761,0.000877398239411313,0.32207055536022616,1.1520000000000001,0.0,-0.08461544738876144,1.1497168966810576,3.328003311609555e-05,0.0016130816404346493,0.08461544738876144,1.7185672478493228
1773321551.30207,-1,-100,-100,-100,"0,0,0",0,1,0,0,0,0,53,55,148,60,95,3.99,15,6.0,-21.0,-986.0,21.935230016708374,0.0,112.8,0.10226988792419434,1,0.0,0.0,-0.00024153548286185705,1.605716151371124e-18,0.0,-0.00024153548286185705,0.028685414491912028,2.7962947108310505,1.128,0.0,-0.08464014919552343,1.1427903304837228,2.470180676199828e-05,0.006926610243497041,0.08464014919552343,1.7254938580928199
1773321551.402497,-1,-100,-100,-100,"0,0,0",0,1,0,0,0,0,53,55,148,60,95,3.99,15,6.0,-21.0,-986.0,22.035657167434692,0.0,112.8,0.10042715072631836,1,0.0,0.0,-0.00018115161214639277,1.204287113528343e-18,0.0,-0.00018115161214639277,0.04303940173971855,4.0,1.128,0.0,-0.08465834173578077,1.139467592981645,1.819254025734135e-05,0.003322787305295946,0.08465834173578077,1.7288166453981157
1773321551.507822,-1,-100,-100,-100,"0,0,0",0,1,0,0,0,0,53,56,145,60,95,3.94,15,-17.0,23.0,-974.0,22.140982151031494,0.0,111.0,0.10532498359680176,1,0.0,0.0,-0.00013586370910979458,9.032153351462572e-19,0.0,-0.00013586370910979458,0.04643393361269256,4.0,1.11,0.0,-0.08467265157871416,1.130614947766642,1.4309842933389758e-05,0.008852656780555626,0.08467265157871416,1.7376693021786713
1773321551.612126,-1,-100,-100,-100,"0,0,0",0,1,0,0,0,0,53,56,145,60,95,3.94,15,-17.0,23.0,-974.0,22.245286226272583,0.0,111.0,0.10430407524108887,1,0.0,0.0,-0.00010189778183234592,6.774115013596929e-19,0.0,-0.00010189778183234592,0.0463650234577048,4.0,1.11,0.0,-0.0846832799326173,1.1252706051971577,1.0628353903141068e-05,0.0053443531378371024,0.0846832799326173,1.7430136553165085
1773321551.7137349,-1,-100,-100,-100,"0,0,0",0,1,0,0,0,0,53,56,143,60,94,3.9,15,1.0,-25.0,-993.0,22.34689497947693,0.0,109.8,0.1016087532043457,1,0.0,0.0,-7.642333637425944e-05,5.080586260197697e-19,0.0,-7.642333637425944e-05,0.045280003627508766,4.0,1.0979999999999999,0.0,-0.084691045212542,1.1171228699465021,7.765279924704824e-06,0.008147738951043298,0.084691045212542,1.751161394267552
1773321551.815966,-1,-100,-100,-100,"0,0,0",0,1,0,0,0,0,53,56,137,60,94,3.95,15,-17.0,-19.0,-979.0,22.44912600517273,0.0,106.2,0.10223102569580078,1,0.0,0.0,-5.731750228069458e-05,3.810439695148273e-19,0.0,-5.731750228069458e-05,0.04542041064107119,4.0,1.062,0.0,-0.08469690483959048,1.097859747068318,5.859627048476808e-06,0.019263123769400665,0.08469690483959048,1.7704245180369527
1773321551.9168792,-1,-100,-100,-100,"0,0,0",0,1,0,0,0,0,53,56,137,60,94,3.95,15,-17.0,-19.0,-979.0,22.550039291381836,0.0,106.2,0.10091328620910645,1,0.0,0.0,-4.298812671052093e-05,2.8578297713612046e-19,0.0,-4.298812671052093e-05,0.044907355547749696,4.0,1.062,0.0,-0.08470124291272482,1.0862348975349612,4.338073134332132e-06,0.01162485034278143,0.08470124291272482,1.782049368379734
1773321552.019553,-1,-100,-100,-100,"0,0,0",0,1,0,0,0,0,53,56,136,60,94,3.98,16,-21.0,2.0,-1008.0,22.65271306037903,0.0,105.6,0.10267376899719238,1,0.0,0.0,-3.22410950328907e-05,2.1433723285209034e-19,0.0,-3.22410950328907e-05,0.045560243153651925,4.0,1.056,0.0,-0.08470455322746845,1.076947643649585,3.3103147436235464e-06,0.009287254475334312,0.08470455322746845,1.7913366228550685
1773321552.121582,-1,-100,-100,-100,"0,0,0",0,1,0,0,0,0,53,56,136,60,94,3.98,16,-21.0,2.0,-1008.0,22.75474214553833,0.0,105.6,0.10202908515930176,1,0.0,0.0,-2.4180821274668026e-05,1.6075292463906778e-19,0.0,-2.4180821274668026e-05,0.0453676583790859,4.0,1.056,0.0,-0.0847070203745415,1.0713458785978938,2.4671470730549598e-06,0.005601765594985628,0.0847070203745415,1.796938388450054
1773321552.225945,-1,-100,-100,-100,"0,0,0",0,1,0,0,0,0,53,56,136,60,94,3.94,16,1.0,4.0,-1003.0,22.859105110168457,0.0,105.6,0.10436296463012695,1,0.0,0.0,-1.813561595600102e-05,1.2056469347930083e-19,0.0,-1.813561595600102e-05,0.044937550377576935,3.8711802297733557,1.056,0.0,-0.08470891306118807,1.068021416747108,1.8926866465617003e-06,0.0033244623895590034,0.08470891306118807,1.800262850839613
1773321552.326477,-1,-100,-100,-100,"0,0,0",0,1,0,0,0,0,53,56,136,60,94,3.94,16,1.0,4.0,-1003.0,22.95963716506958,0.0,105.6,0.10053205490112305,1,0.0,0.0,-1.3601711967000762e-05,9.042352010947562e-20,0.0,-1.3601711967000762e-05,0.02785099385881229,2.323362319016287,1.056,0.0,-0.08471028046924228,1.0648928006344638,1.367408054215783e-06,0.0031286164114672226,0.08471028046924228,1.8033914672510802
1773321552.427737,-1,-100,-100,-100,"0,0,0",0,1,0,0,0,0,53,56,138,60,94,4.02,16,-18.0,2.0,-1000.0,23.0608971118927,0.0,106.8,0.10125994682312012,1,0.0,0.0,-1.0201283975250571e-05,6.78176400821067e-20,0.0,-1.0201283975250571e-05,0.019776879403168583,1.6780356449296214,1.068,0.0,-0.08471131345071514,1.0673372438346935,1.0329814728614202e-06,0.0024444434184902166,0.08471131345071514,1.8058359106695705
1773321552.530116,-1,-100,-100,-100,"0,0,0",0,1,0,0,0,0,53,56,145,60,94,3.99,16,-8.0,2.0,-1031.0,23.163276195526123,0.0,111.0,0.10237908363342285,1,0.0,0.0,-7.650962981437927e-06,5.086323006158003e-20,0.0,-7.650962981437927e-06,-0.038973945513052284,-4.0,1.11,0.0,-0.0847120967492941,1.0820082762044931,7.832985789528559e-07,0.01467103239071009,0.0847120967492941,1.8205069430602805
1773321552.635544,-1,-100,-100,-100,"0,0,0",0,1,0,0,0,0,53,56,145,60,94,3.99,16,-8.0,2.0,-1031.0,23.268704175949097,0.0,111.0,0.10542798042297363,1,0.0,0.0,-5.7382222360784456e-06,3.8147422546185024e-20,0.0,-5.7382222360784456e-06,-0.046068586720494686,-4.0,1.11,0.0,-0.08471270171847567,1.0902908148873665,6.049691815679504e-07,0.008282538704967252,0.08471270171847567,1.8287894817652477
1773321552.740971,-1,-100,-100,-100,"0,0,0",0,1,0,0,0,0,53,56,148,60,94,4.03,16,-13.0,-14.0,-991.0,23.374131202697754,0.0,112.8,0.10542702674865723,1,0.0,0.0,-4.303666677058834e-06,2.861056690963877e-20,0.0,-4.303666677058834e-06,-0.04677766937151236,-4.0,1.128,0.0,-0.08471315544125754,1.1024155105723776,4.537227818795865e-07,0.012124695693500642,0.08471315544125754,1.8409141774587483
1773321552.842777,-1,-100,-100,-100,"0,0,0",0,1,0,0,0,0,53,56,151,60,94,4.04,16,-19.0,-22.0,-978.0,23.475937128067017,0.0,114.6,0.1018059253692627,1,0.0,0.0,-3.227750007794126e-06,2.1457925182229077e-20,0.0,-3.227750007794126e-06,-0.01767450661465895,-1.2766191781437992,1.146,0.0,-0.08471348404533395,1.1187696846426163,3.2860407640412586e-07,0.016354174073539965,0.08471348404533395,1.8572683515322883
1773321552.9476092,-1,-100,-100,-100,"0,0,0",0,1,0,0,0,0,53,56,151,60,94,4.04,16,-19.0,-22.0,-978.0,23.580769300460815,0.0,114.6,0.10483217239379883,1,0.0,0.0,-2.4208125058455944e-06,1.6093443886671806e-20,0.0,-2.4208125058455944e-06,0.030873186315535928,3.113608754990622,1.146,0.0,-0.08471373782436789,1.1316037126996754,2.537790339458695e-07,0.012834028059568235,0.08471373782436789,1.8701023795918565
1773321553.0522711,-1,-100,-100,-100,"0,0,0",0,1,0,0,0,0,53,56,154,60,94,4.03,17,3.0,-27.0,-996.0,23.685431241989136,0.0,116.39999999999999,0.10466194152832031,1,0.0,0.0,-1.8156093793841958e-06,1.2070082915003854e-20,0.0,-1.8156093793841958e-06,0.034578914078967606,3.0088869924979127,1.164,0.0,-0.08471392784957059,1.1467336853898726,1.9002520270337862e-07,0.015129972691390537,0.08471392784957059,1.885232352283247
1773321553.1526,-1,-100,-100,-100,"0,0,0",0,1,0,0,0,0,53,56,154,60,94,4.03,17,3.0,-27.0,-996.0,23.785760164260864,0.0,116.39999999999999,0.10032892227172852,1,0.0,0.0,-1.361707034538147e-06,9.052562186252892e-21,0.0,-1.361707034538147e-06,0.032805200601826505,2.925109582503654,1.164,0.0,-0.08471406446816981,1.1556149974866972,1.366185992250437e-07,0.008881312097875304,0.08471406446816981,1.8941136643811223
1773321553.258089,-1,-100,-100,-100,"0,0,0",0,1,0,0,0,0,53,56,158,60,94,4.12,17,11.0,-13.0,-1065.0,23.891249179840088,0.0,118.8,0.10548901557922363,1,0.0,0.0,-1.0212802759036103e-06,6.789421639689669e-21,0.0,-1.0212802759036103e-06,-0.0389150861715068,-4.0,1.188,0.0,-0.08471417220202075,1.1661059300131704,1.0773385093554976e-07,0.010490932527026434,0.08471417220202075,1.9046045969081487
1773321553.35861,-1,-100,-100,-100,"0,0,0",0,1,0,0,0,0,53,56,160,60,94,4.1,17,3.0,-2.0,-1061.0,23.991770029067993,0.0,120.0,0.10052084922790527,1,0.0,0.0,-7.659602069277077e-07,5.092066229767252e-21,0.0,-7.659602069277077e-07,-0.04409984830831279,-4.0,1.2,0.0,-0.08471424919699122,1.1770037854862383,7.699497047515522e-08,0.010897855473339865,0.08471424919699122,1.9155024523814885
1773321553.459872,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,1,54,56,164,70,94,4.17,17,-18.0,-5.0,-1061.0,24.093032121658325,0.0,126.39999999999999,0.10126209259033203,1,0.0,0.0,-5.744701551957808e-07,0.0025,0.0,-5.744701551957808e-07,-0.042664821866964096,-4.0,1.264,0.0,-0.08471430736904127,1.2092100738063976,5.817205004581756e-08,0.032206288320211794,0.08471430736904127,1.9477087407017004
1773321553.5614238,-1,-100,-100,-100,"0,0,0",0,0,0,0,0,2,54,56,166,70,94,4.23,17,-32.0,3.0,-1040.0,24.194583892822266,0.0,127.6,0.10155177116394043,1,0.0,0.0,-4.3085261639683555e-07,0.006875,0.0,-4.3085261639683555e-07,-0.038699690652272585,-4.0,1.276,0.0,-0.08471435112288758,1.2335680310062975,4.375384630571645e-08,0.024357957199939266,0.08471435112288758,1.9720666979016397
