t_s,dt_s,yaw,yaw_unwrapped_deg,vgx,vgy,vxy,vx_world_m_s,vy_world_m_s,h,tof,h_fused,x_m,y_m,step_dist_m,dist_2d_m
29.745365858078003,0.10172390937805176,-83,-83.0,0,0,0.0,7.3283310836504336e-09,-6.147333967165347e-08,70,171,130.6,0.10083134913617774,0.13881020814994913,6.2975857797342916e-09,0.24898467931249463
29.846131801605225,0.10076594352722168,-83,-83.0,0,0,0.0,5.4962483127378235e-09,-4.610500475374009e-08,70,171,130.6,0.10083134969001238,0.1388102035041348,4.678709584490215e-09,0.24898468399120421
29.948368072509766,0.10223627090454102,-83,-83.0,0,0,0.0,4.122186234553368e-09,-3.457875356530507e-08,70,164,126.39999999999999,0.10083135011144934,0.13881019996893199,3.5602342702799692e-09,0.2489846875514385
30.053154945373535,0.10478687286376953,-83,-83.0,0,0,0.0,3.091639675915026e-09,-2.5934065173978804e-08,70,162,125.2,0.1008313504354126,0.13881019725138238,2.7367915457817136e-09,0.24898469028823003
30.154755115509033,0.10160017013549805,-83,-83.0,0,0,0.0,2.3187297569362687e-09,-1.94505488804841e-08,70,160,124.0,0.10083135067099594,0.1388101952752033,1.9901716628067817e-09,0.2489846922784017
30.25586199760437,0.10110688209533691,-83,-83.0,0,0,0.0,1.739047317702202e-09,-1.4587911660363075e-08,70,160,124.0,0.1008313508468256,0.13881019380026505,1.4853817522588603e-09,0.24898469376378346
30.356340885162354,0.1004788875579834,-83,-83.0,0,0,0.0,1.3042854882766515e-09,-1.0940933745272307e-08,70,160,124.0,0.10083135097787875,0.1388101927009322,1.1071168176650398e-09,0.24898469487090027
30.46173906326294,0.10539817810058594,-83,-83.0,0,0,0.0,9.782141162074888e-10,-8.20570030895423e-09,60,151,114.6,0.10083135108098074,0.13881019183606633,8.709896553572749e-10,0.24898469574188992
30.567312002182007,0.10557293891906738,-83,-83.0,0,0,0.0,7.336605871556165e-10,-6.154275231715672e-09,60,149,113.39999999999999,0.10083135115843544,0.13881019118634141,6.543253830945154e-10,0.2489846963962153
30.670695066452026,0.10338306427001953,-83,-83.0,0,0,0.0,5.502454403667123e-10,-4.6157064237867544e-09,60,147,112.2,0.10083135121532151,0.13881019070915554,4.805646491414569e-10,0.24898469687677993
30.77131199836731,0.1006169319152832,-83,-83.0,0,0,0.0,4.1268408027503434e-10,-3.4617798178400664e-09,60,147,112.2,0.10083135125684452,0.13881019036084188,3.5077994344364775e-10,0.24898469722755986
30.87177324295044,0.10046124458312988,-83,-83.0,0,0,0.0,3.095130602062757e-10,-2.59633486338005e-09,60,147,112.2,0.10083135128793859,0.13881019010001086,2.6267787902849993e-10,0.24898469749023774
30.977210998535156,0.1054377555847168,-83,-83.0,0,0,0.0,2.3213479515470678e-10,-1.947251147535037e-09,60,147,112.2,0.10083135131241436,0.13881018989469707,2.0676754096651195e-10,0.2489846976970053
31.078062057495117,0.10085105895996094,-83,-83.0,0,0,0.0,1.741010963660301e-10,-1.4604383606512779e-09,60,147,112.2,0.10083135132997263,0.1388101897474103,1.4832963782313124e-10,0.24898469784533492
31.18065309524536,0.10259103775024414,-83,-83.0,0,0,0.0,1.3057582227452254e-10,-1.0953287704884583e-09,60,148,112.8,0.10083135134336854,0.13881018963503938,1.1316657180144985e-10,0.24898469795850148
31.282243967056274,0.10159087181091309,-83,-83.0,0,0,0.0,9.793186670589192e-11,-8.214965778663437e-10,60,148,112.8,0.10083135135331753,0.13881018955158284,8.404747827839053e-11,0.24898469804254897
31.38247013092041,0.10022616386413574,-83,-83.0,0,0,0.0,7.344890002941894e-11,-6.161224333997578e-10,60,148,112.8,0.10083135136067903,0.13881018948983126,6.218882794393294e-11,0.2489846981047378
31.483471155166626,0.10100102424621582,-83,-83.0,0,0,0.0,5.508667502206421e-11,-4.620918250498184e-10,60,148,112.8,0.10083135136624284,0.1388101894431595,4.7002212871706895e-11,0.24898469815174
31.58832812309265,0.10485696792602539,-83,-83.0,0,0,0.0,4.131500626654816e-11,-3.465688687873638e-10,60,148,112.8,0.100831351370575,0.13881018940681936,3.6597471889440587e-11,0.2489846981883375
31.689886808395386,0.10155868530273438,-83,-83.0,0,0,0.0,3.0986254699911124e-11,-2.599266515905229e-10,60,161,120.6,0.10083135137372193,0.13881018938042156,2.658472205526788e-11,0.24898469821492222
31.794883012771606,0.1049962043762207,-83,-83.0,0,0,0.0,2.323969102493334e-11,-1.9494498869289217e-10,60,161,120.6,0.100831351376162,0.13881018935995307,2.061341357865708e-11,0.24898469823553562
31.896367073059082,0.10148406028747559,-83,-83.0,0,0,0.0,1.7429768268700006e-11,-1.462087415196691e-10,60,162,121.2,0.10083135137793085,0.13881018934511521,1.4942918071004664e-11,0.24898469825047853
32.001787185668945,0.10542011260986328,-83,-83.0,0,0,0.0,1.3072326201525003e-11,-1.0965655613975183e-10,60,173,127.8,0.10083135137930894,0.1388101893335552,1.1641858593134769e-11,0.24898469826212039
32.107262134552,0.10547494888305664,-83,-83.0,0,-2,2.0,-0.0049627307484023655,-0.0006093467992681545,60,161,120.6,0.10030790760730084,0.13874591851105034,0.0005273747444460464,0.24951207300656644
32.21048307418823,0.10322093963623047,-83,-83.0,0,-3,3.0,-0.01116614419861169,-0.001371030174989722,60,157,118.2,0.09915532771100649,0.13860439948811829,0.001161235570930172,0.2506733085774966
32.31194305419922,0.10145998001098633,-83,-83.0,0,-3,3.0,-0.015818704286268685,-0.0019422927067808977,60,157,118.2,0.09755036229032196,0.13840733450891282,0.0016170184314417406,0.25229032700893833
32.41507411003113,0.10313105583190918,-83,-83.0,0,-3,3.0,-0.019308124352011426,-0.002370739605624279,60,157,118.2,0.09555909503976523,0.13816283763028225,0.002006221320492798,0.2542965483294311
32.520431995391846,0.10535788536071777,-83,-83.0,0,-6,6.0,-0.029369285538628397,-0.003606094855295421,60,160,120.0,0.09246480922086023,0.13778290710191815,0.003117523365663774,0.2574140716950949
32.62139892578125,0.1009669303894043,-83,-83.0,0,-6,6.0,-0.036915156428591125,-0.0045326112925487775,60,173,127.8,0.0887375991914207,0.13732526325306116,0.003755200726452752,0.26116927242154764
32.72596287727356,0.10456395149230957,-83,-83.0,0,-7,7.0,-0.04505592497516648,-0.005532171979001663,60,190,138.0,0.08402637363787625,0.1367467974906017,0.004746606035338089,0.26591587845688575
32.8276641368866,0.10170125961303711,-83,-83.0,0,-7,7.0,-0.051161501385097986,-0.006281842493841328,60,193,139.8,0.07882318450331764,0.13610792619628734,0.005242264176926575,0.2711581426338123
32.928691148757935,0.10102701187133789,-83,-83.0,1,-8,8.06225774829855,-0.05791737571313706,-0.009630134117587251,60,193,139.8,0.07297196509958981,0.13513502252246729,0.0059315520792701205,0.2770896947130824
33.029890060424805,0.10119891166687012,-83,-83.0,1,-8,8.06225774829855,-0.06298428145916637,-0.012141352835396692,60,193,139.8,0.06659802436380234,0.13390633082936168,0.006491286758419902,0.28358098147150235
33.13094401359558,0.10105395317077637,-83,-83.0,1,-9,9.055385138137417,-0.06926582614779164,-0.014329440232266642,60,192,139.2,0.059598438811928264,0.13245828424716677,0.007147799437743805,0.29072878090924614
33.23538398742676,0.10443997383117676,-83,-83.0,1,-9,9.055385138137417,-0.07397698466426061,-0.015970505779919104,60,183,133.8,0.05187228446948352,0.13079032504144136,0.007904147571701953,0.2986329284809481
33.33815813064575,0.10277414321899414,-83,-83.0,1,-9,9.055385138137417,-0.07751035355161233,-0.01720130494065845,60,144,110.39999999999999,0.043906224292615245,0.12902247566391653,0.008159865572612184,0.30679279405356025
33.4419949054718,0.1038367748260498,-83,-83.0,1,-9,9.055385138137417,-0.08016038021712613,-0.018124404311212962,60,144,110.39999999999999,0.03558262894203898,0.1271404959745968,0.008533703012827824,0.31532649706638805
33.54579401016235,0.10379910469055176,-83,-83.0,1,-8,8.06225774829855,-0.07966653483715816,-0.018512055480615974,60,109,89.39999999999999,0.02731331395214331,0.12521896118972706,0.008489632873780684,0.32381612994016873
33.6461980342865,0.10040402412414551,-83,-83.0,1,-7,7.0710678118654755,-0.07681478542307887,-0.018498120499155366,60,109,89.39999999999999,0.01960080038343344,0.12336167545287852,0.00793299286876239,0.3317491228089311
33.74647402763367,0.10027599334716797,-84,-84.0,0,-5,5.0,-0.07027596584945987,-0.01417263100850271,60,109,89.39999999999999,0.012553808099447197,0.12194050080015803,0.007188869010080572,0.3389379918190117
33.846760988235474,0.10028696060180664,-84,-84.0,0,-5,5.0,-0.06513849807919832,-0.0119360790472227,60,109,89.39999999999999,0.0060212661089177775,0.12074346771100916,0.006641309590325342,0.345579301409337
33.947036027908325,0.10027503967285156,-84,-84.0,0,-4,4.0,-0.05879909251308147,-0.00999734391809356,60,108,88.8,0.0001251847744408634,0.11974098365299919,0.005980698068731711,0.3515599994780687
34.04741191864014,0.10037589073181152,-83,-83.0,0,-4,4.0,-0.05388720607926826,-0.009485198635206483,60,108,88.8,-0.005283791534814377,0.11878889839122218,0.005492129920147324,0.357052129398216
34.147680044174194,0.10026812553405762,-83,-83.0,0,-3,3.0,-0.04785950069676111,-0.008027919051943468,60,107,88.2,-0.010082573958674538,0.11798395399594466,0.0048658245170821665,0.3619179539152982
34.248071908950806,0.10039186477661133,-83,-83.0,0,-2,2.0,-0.04085735628077744,-0.00663028600598334,60,107,88.2,-0.014184320145544178,0.11731832721980172,0.004155403805482455,0.36607335772078065
34.35347819328308,0.10540628433227539,-83,-83.0,0,-1,1.0,-0.033124382589686384,-0.005277387863000373,60,107,88.2,-0.017675838235123732,0.1167620573741826,0.0035355529568946334,0.36960891067767526
34.45454001426697,0.10106182098388672,-83,-83.0,0,-1,1.0,-0.0273246523213681,-0.004262714255763148,60,107,88.2,-0.02043731735647278,0.11633125970916121,0.0027948798839725823,0.37240379056164785
34.55940914154053,0.10486912727355957,-83,-83.0,0,-1,1.0,-0.022974854620129378,-0.0035017090503352303,60,107,88.2,-0.022846670309722653,0.11596403853708663,0.002437177269415117,0.37484096783106297
34.66206407546997,0.10265493392944336,-83,-83.0,1,0,1.0,-0.016926467606584165,-0.005107647166854728,60,107,88.2,-0.024584255723535415,0.11543971335463825,0.0018149710651259405,0.3766559388961889
34.76521420478821,0.1031501293182373,-83,-83.0,1,0,1.0,-0.012390177346425257,-0.006312100754244351,60,107,88.2,-0.025862304119095073,0.11478861934556821,0.0014343399562305752,0.3780902788524195
34.86737823486328,0.10216403007507324,-83,-83.0,0,0,0.0,-0.009292633009818942,-0.004734075565683263,60,107,88.2,-0.026811676957386833,0.11430496710709807,0.0010654709164793403,0.3791557497688989
34.968693017959595,0.10131478309631348,-83,-83.0,0,0,0.0,-0.006969474757364206,-0.0035505566742624474,60,107,88.2,-0.027517787780724418,0.11394524322777401,0.0007924605757956927,0.37994821034469456
35.07081699371338,0.10212397575378418,-83,-83.0,0,-1,1.0,-0.00770847144712646,-0.0029675908642097042,60,107,88.2,-0.028305007531889498,0.1136421810503103,0.0008435411193495264,0.3807917514640441
35.173362016677856,0.10254502296447754,-83,-83.0,0,-1,1.0,-0.008262718964448149,-0.002530366506670147,60,108,88.8,-0.029152308237847858,0.11338270455877528,0.0008861413747122212,0.3816778928387563
35.277758836746216,0.10439682006835938,-83,-83.0,0,0,0.0,-0.006197039223336112,-0.0018977748800026101,60,109,89.39999999999999,-0.029799259426603043,0.1131845828960974,0.0006766077400192799,0.38235450057877557
35.38230490684509,0.10454607009887695,-83,-83.0,0,0,0.0,-0.0046477794175020844,-0.0014233311600019575,60,108,88.8,-0.030285166499389334,0.11303577921686991,0.0005081812849125558,0.3828626818636881
35.4878990650177,0.10559415817260742,-83,-83.0,0,0,0.0,-0.0034858345631265633,-0.001067498370001468,60,108,88.8,-0.03065325026561166,0.11292305762513898,0.00038495690174196034,0.38324763876543005
35.59071207046509,0.1028130054473877,-83,-83.0,0,0,0.0,-0.0026143759223449226,-0.0008006237775011011,60,108,88.8,-0.03092204211155723,0.11284074308834145,0.0002811133924504799,0.3835287521578805
35.69455409049988,0.10384202003479004,-83,-83.0,0,0,0.0,-0.001960781941758692,-0.0006004678331258259,60,110,90.0,-0.03112565366923719,0.11277838929558376,0.00021294520866206403,0.38374169736654257
35.79989504814148,0.10534095764160156,-83,-83.0,0,0,0.0,-0.0014705864563190189,-0.00045035087484436933,60,110,90.0,-0.0312805666548406,0.11273094890315292,0.00016201427079907428,0.38390371163734166
35.905128955841064,0.10523390769958496,-83,-83.0,0,0,0.0,-0.0011029398422392643,-0.00033776315613327703,60,111,90.6,-0.031396633324397,0.11269540476635607,0.00012138722108421494,0.3840250988584259
36.00778102874756,0.10265207290649414,-83,-83.0,0,0,0.0,-0.000827204881679448,-0.00025332236709995774,60,111,90.6,-0.03148154762021977,0.11266940070025969,8.880680767048075e-05,0.3841139056660964
36.110451221466064,0.10267019271850586,-83,-83.0,0,0,0.0,-0.0006204036612595861,-0.00018999177532496832,70,111,94.6,-0.03154524458368456,0.11264989420807214,6.661686267077845e-05,0.38418052252876717
36.21416401863098,0.10371279716491699,-83,-83.0,0,0,0.0,-0.00046530274594468955,-0.00014249383149372624,70,112,95.2,-0.031593502432994996,0.11263511577422919,5.0470012154941546e-05,0.38423099254092213
36.314553022384644,0.10038900375366211,-83,-83.0,0,0,0.0,-0.0003489770594585172,-0.00010687037362029468,70,112,95.2,-0.03162853589232692,0.11262438716389067,3.66394098281805e-05,0.3842676319507503
36.41704702377319,0.1024940013885498,-83,-83.0,0,0,0.0,-0.0002617327945938879,-8.015278021522102e-05,70,113,95.8,-0.031655361933739454,0.112616171984724,2.8055759954198564e-05,0.3842956877107045
36.5205659866333,0.10351896286010742,-83,-83.0,0,0,0.0,-0.00019629959594541594,-6.011458516141576e-05,70,113,95.8,-0.03167568266432158,0.11260994898521533,2.125224257052394e-05,0.38431693995327504
36.62177395820618,0.10120797157287598,-83,-83.0,0,0,0.0,-0.00014722469695906194,-4.508593887106182e-05,70,113,95.8,-0.03169058297726624,0.11260538592879572,1.5583350401540282e-05,0.38433252330367657
36.72601795196533,0.10424399375915527,-83,-83.0,0,0,0.0,-0.00011041852271929648,-3.381445415329637e-05,70,112,95.2,-0.03170209344505949,0.112601860975048,1.203811313050951e-05,0.38434456141680706
36.827025175094604,0.10100722312927246,-83,-83.0,0,0,0.0,-8.281389203947235e-05,-2.536084061497227e-05,70,111,94.6,-0.031710458246330925,0.11259929934696125,8.748247754000756e-06,0.38435330966456105
36.92788505554199,0.1008598804473877,-83,-83.0,0,0,0.0,-6.211041902960425e-05,-1.9020630461229204e-05,70,111,94.6,-0.031716722695768786,0.1125973809284469,6.5516147899397215e-06,0.384359861279351
37.02978491783142,0.10189986228942871,-83,-83.0,0,0,0.0,-4.6582814272203195e-05,-1.4265472845921905e-05,70,110,94.0,-0.03172146947812818,0.1125959272787284,4.9643771282513955e-06,0.3843648256564793
37.13048791885376,0.10070300102233887,-83,-83.0,0,0,0.0,-3.4937110704152396e-05,-1.0699104634441428e-05,70,109,93.39999999999999,-0.03172498775002314,0.11259484984678346,3.679551157794642e-06,0.3843685052076371
37.23125386238098,0.10076594352722168,-83,-83.0,0,0,0.0,-2.6202833028114294e-05,-8.024328475831072e-06,60,108,88.8,-0.031727628103216304,0.11259404126775342,2.7613882437049438e-06,0.3843712665958808
37.33669900894165,0.10544514656066895,-83,-83.0,0,0,0.0,-1.965212477108572e-05,-6.018246356873303e-06,60,106,87.6,-0.03172970032439302,0.11259340667288428,2.167212784469059e-06,0.38437343380866523
37.43762707710266,0.10092806816101074,-84,-84.0,0,0,0.0,-1.48156234040668e-05,-4.255764659956443e-06,60,105,87.0,-0.03173119563664179,0.1125929771467786,1.5557799962688917e-06,0.3843749895886615
37.54239892959595,0.10477185249328613,-84,-84.0,0,0,0.0,-1.1111717553050099e-05,-3.191823494967333e-06,60,104,86.4,-0.03173235983187421,0.1125926427335182,1.211273201185117e-06,0.3843762008618627
37.64715003967285,0.1047511100769043,-84,-84.0,0,0,0.0,-8.333788164787575e-06,-2.3938676212255e-06,60,104,86.4,-0.031733232805435614,0.1125923919732275,9.082750477186405e-07,0.3843771091369104
37.748210191726685,0.10106015205383301,-84,-84.0,0,0,0.0,-6.250341123590681e-06,-1.7954007159191247e-06,60,102,85.19999999999999,-0.031733864465859955,0.11259221052975815,6.572036398594669e-07,0.38437776634055026
37.85060501098633,0.10239481925964355,-84,-84.0,0,0,0.0,-4.687755842693011e-06,-1.3465505369393435e-06,60,102,85.19999999999999,-0.0317343444677722,0.1125920726499593,4.994123293348859e-07,0.3843782657528796
37.953036069869995,0.10243105888366699,-84,-84.0,0,0,0.0,-3.5158168820197582e-06,-1.0099129027045077e-06,60,101,84.6,-0.031734704596618264,0.11259196920351129,3.7469181119126664e-07,0.3843786404446908
38.056528091430664,0.10349202156066895,-84,-84.0,0,0,0.0,-2.6368626615148187e-06,-7.574346770283808e-07,60,101,84.6,-0.03173497749086568,0.11259189081506536,2.8392960171230766e-07,0.3843789243742925
38.161147117614746,0.10461902618408203,-84,-84.0,0,0,0.0,-1.9776469961361137e-06,-5.680760077712856e-07,60,101,84.6,-0.03173518439036855,0.11259183138350663,2.1526614796988914e-07,0.38437913964044046
38.26195812225342,0.10081100463867188,-84,-84.0,0,0,0.0,-1.4832352471020854e-06,-4.260570058284642e-07,60,102,85.19999999999999,-0.03173533391680393,0.11259178843227184,1.5557301644652995e-07,0.38437929521345693
38.364771127700806,0.1028130054473877,-84,-84.0,0,0,0.0,-1.112426435326564e-06,-3.1954275437134814e-07,60,102,85.19999999999999,-0.031735448288709084,0.11259175557912089,1.189969000262882e-07,0.38437941421035693
38.46522903442383,0.10045790672302246,-84,-84.0,0,0,0.0,-8.343198264949231e-07,-2.396570657785111e-07,60,103,85.8,-0.03173553210273239,0.11259173150367373,8.720331220124906e-08,0.3843795014136691
38.56616687774658,0.1009378433227539,-83,-83.0,0,0,0.0,-6.225076222700217e-07,-1.9063609016794596e-07,60,103,85.8,-0.031735594937309236,0.11259171226127793,6.571494383560783e-08,0.38437956712861293
38.669469118118286,0.1033022403717041,-83,-83.0,0,0,0.0,-4.6688071670251633e-07,-1.4297706762595947e-07,60,103,85.8,-0.03173564316713326,0.11259169749142652,5.044070217360711e-08,0.3843796175693151
38.77131104469299,0.10184192657470703,-83,-83.0,0,0,0.0,-3.501605375268872e-07,-1.072328007194696e-07,60,105,87.0,-0.03173567882815701,0.1125916865706315,3.729574210097371e-08,0.3843796548650572
38.87463593482971,0.10332489013671875,-83,-83.0,0,0,0.0,-2.6262040314516544e-07,-8.042460053960219e-08,60,105,87.0,-0.031735705963381315,0.11259167826076848,2.8379115935545064e-08,0.38437968324417315
38.974897146224976,0.10026121139526367,-83,-83.0,0,0,0.0,-1.9696530235887402e-07,-6.031845040470164e-08,60,106,87.6,-0.03173572571136113,0.11259167221316757,2.0653236637315552e-08,0.3843797038974098
39.07550501823425,0.10060787200927734,-83,-83.0,0,0,0.0,-1.4772397676915555e-07,-4.523883780352623e-08,60,107,88.2,-0.031735740573556076,0.11259166766178437,1.554348505719222e-08,0.38437971944089483
39.17996311187744,0.10445809364318848,-83,-83.0,0,0,0.0,-1.1079298257686662e-07,-3.392912835264467e-08,60,108,88.8,-0.03173575214677982,0.1125916641176123,1.2103745849250971e-08,0.38437973154464067
39.28163003921509,0.10166692733764648,-83,-83.0,0,0,0.0,-8.309473693264996e-08,-2.5446846264483503e-08,60,108,88.8,-0.031735760594766405,0.11259166153050963,8.83524631877135e-09,0.384379740379887
39.383570194244385,0.10194015502929688,-83,-83.0,4,0,4.0,0.0012186311129987752,-0.009925480601547918,60,109,89.39999999999999,-0.031611533150183786,0.11157985649924756,0.0010194027071156783,0.3853991430870027
39.489033937454224,0.10546374320983887,-83,-83.0,5,0,5.0,0.0024373401273134255,-0.019850937346677464,60,109,89.39999999999999,-0.031354482136881766,0.10948630234044297,0.0021092757617930374,0.3875084188487957
39.59068703651428,0.1016530990600586,-83,-83.0,6,0,6.0,0.0036560452465622807,-0.029776395284627926,60,109,89.39999999999999,-0.030982833807264912,0.10645943948092323,0.0030495936206726033,0.3905580124694683
39.693960189819336,0.10327315330505371,-83,-83.0,6,0,6.0,0.004570074085998923,-0.03722048873809078,60,109,89.39999999999999,-0.030510867845566093,0.10261556224138536,0.0038727437433478088,0.3944307562128161
39.796298027038574,0.10233783721923828,-83,-83.0,6,0,6.0,0.005255595715576405,-0.04280355882818791,60,109,89.39999999999999,-0.02997302154673531,0.09823513860562218,0.0044133195975273225,0.3988440758103434
39.89660310745239,0.10030508041381836,-83,-83.0,6,0,6.0,0.005769736937759516,-0.046990861395760766,60,109,89.39999999999999,-0.02939428761922676,0.0935217164746058,0.004748818920953339,0.4035928947312968
39.999454975128174,0.10285186767578125,-83,-83.0,6,0,6.0,0.00615534285439685,-0.05013133832144041,60,109,89.39999999999999,-0.028761199110467272,0.0883656146991592,0.005194823055570518,0.4087877177868673
40.10236191749573,0.10290694236755371,-83,-83.0,7,1,7.0710678118654755,0.009230586029491021,-0.05466338803629057,60,110,90.0,-0.027811307725911692,0.08274037257689341,0.005704878839779694,0.414492596626647
40.20592403411865,0.1035621166229248,-83,-83.0,7,1,7.0710678118654755,0.011537018410811652,-0.058062425322428196,60,110,90.0,-0.026616509679770386,0.07672730491424225,0.006130621916794764,0.42062321854344176
40.3083062171936,0.10238218307495117,-83,-83.0,7,1,7.0710678118654755,0.013266842696802126,-0.060611703287031415,60,110,90.0,-0.02525822136195981,0.07052174641182478,0.006352472233802084,0.42697569077724384
40.413743019104004,0.10543680191040039,-83,-83.0,7,1,7.0710678118654755,0.014564210911294981,-0.06252366176048384,60,110,90.0,-0.02372261754112431,0.06392945147207177,0.006768783617996496,0.43374447439524033
40.51917099952698,0.10542798042297363,-83,-83.0,7,1,7.0710678118654755,0.01553723707216462,-0.06395763061557314,60,110,90.0,-0.02208455801525304,0.05718652764363334,0.0069390388935659025,0.44068351328880623
40.624614000320435,0.10544300079345703,-84,-84.0,8,0,8.0,0.01290456134892827,-0.06805472670857082,60,110,90.0,-0.02072386234269878,0.05001063304130301,0.007303763143548777,0.44798727643235503
40.73005795478821,0.10544395446777344,-84,-84.0,8,0,8.0,0.011768990277049272,-0.07093148293879359,60,110,90.0,-0.01948289346779393,0.04253133698397321,0.0075815482100736985,0.4555688246424287
40.83495116233826,0.10489320755004883,-84,-84.0,8,0,8.0,0.010917311973140022,-0.07308905011146065,60,110,90.0,-0.01833774159710672,0.03486479208099585,0.007751598774208232,0.46332042341663693
40.94041395187378,0.10546278953552246,-83,-83.0,7,0,7.0,0.01127613527632072,-0.07203509635074017,60,111,90.6,-0.017148528915686027,0.027267769875386656,0.007689536604644713,0.47100996002128165
41.04586315155029,0.10544919967651367,-84,-84.0,6,0,6.0,0.009080851014294015,-0.0690835189949293,60,111,90.6,-0.016190960443847064,0.01998296808653413,0.007347467215383065,0.4783574272366647
41.14915204048157,0.10328888893127441,-84,-84.0,5,0,5.0,0.00811724405156618,-0.06424416293830039,60,111,90.6,-0.015352539324576798,0.013347259876317326,0.006688465700321496,0.4850458929369862
41.250494956970215,0.10134291648864746,-84,-84.0,5,0,5.0,0.007394538829520302,-0.06061464589582871,60,111,90.6,-0.014603155193504662,0.00720439487930742,0.006188405848632768,0.491234298785619
41.35336899757385,0.1028740406036377,-84,-84.0,3,0,3.0,0.006329867596647628,-0.05291989863713359,70,111,94.6,-0.013951976137351482,0.0017603110781705478,0.005482889985853577,0.49671718877147253
41.458842039108276,0.10547304153442383,-84,-84.0,3,0,3.0,0.0055313641719931216,-0.04714883819311223,70,111,94.6,-0.013368566334296828,-0.003212620290871407,0.005007036388873338,0.5017242251603459
41.559913873672485,0.10107183456420898,-83,-83.0,3,0,3.0,0.005679056879761012,-0.042727937323061904,70,112,95.2,-0.01279457363686489,-0.007531211303257811,0.004356569286602683,0.5060807944469485
41.661356925964355,0.10144305229187012,-83,-83.0,3,0,3.0,0.0051733127353593665,-0.03949004912960635,70,112,95.2,-0.012269777002529634,-0.011537202422120987,0.004040219839540946,0.5101210142864895
41.76194095611572,0.10058403015136719,-83,-83.0,3,0,3.0,0.004794004627058131,-0.037061632984514675,70,112,95.2,-0.011787576696575824,-0.015265010831694317,0.00375886587597211,0.5138798801624616
41.866787910461426,0.10484695434570312,-83,-83.0,3,0,3.0,0.004509523545832204,-0.035240320875695924,70,112,95.2,-0.011314766887245082,-0.018959851145676335,0.0037249690014315713,0.5176048491638932
41.972245931625366,0.10545802116394043,-83,-83.0,1,0,1.0,0.003686816017887022,-0.02891160603587525,70,114,96.39999999999999,-0.010925962565603197,-0.022008811906891176,0.003073651008809423,0.5206785001727026
42.07433891296387,0.10209298133850098,-83,-83.0,1,0,1.0,0.003069785371928135,-0.02416506990600974,70,121,100.6,-0.010612559024913735,-0.024475895937849,0.0024869108136649767,0.5231654109863675
42.17977690696716,0.1054379940032959,-83,-83.0,0,0,0.0,0.0023023390289461008,-0.018123802429507306,70,122,101.2,-0.010369805016186161,-0.02638683330972831,0.0019262946680085875,0.525091705654376
42.28013801574707,0.10036110877990723,-83,-83.0,0,0,0.0,0.001726754271709576,-0.013592851822130476,70,122,101.2,-0.010196506042886947,-0.02775102699007831,0.001375157057086001,0.526466862711462
42.380645990371704,0.10050797462463379,-84,-84.0,0,-1,1.0,-0.0013693572603991724,-0.01047700934491416,70,113,95.8,-0.010334137367667204,-0.02880404997945899,0.0010619791889321562,0.5275288419003942
42.483896017074585,0.10325002670288086,-84,-84.0,0,0,0.0,-0.0010270179452993794,-0.00785775700868562,70,113,95.8,-0.010440176997943702,-0.02961536360043053,0.0008182140274788299,0.528347055927873
42.587165117263794,0.10326910018920898,-84,-84.0,0,0,0.0,-0.0007702634589745345,-0.0058933177565142145,70,113,95.8,-0.01051972141226063,-0.03022396122227484,0.0006137738827643074,0.5289608298106373
42.69112205505371,0.10395693778991699,-84,-84.0,0,0,0.0,-0.0005776975942309008,-0.004419988317385661,70,113,95.8,-0.010579777085125476,-0.030683449672817463,0.00046339650411425005,0.5294242263147515
42.79422903060913,0.10310697555541992,-84,-84.0,0,0,0.0,-0.0004332731956731756,-0.0033149912380392456,70,113,95.8,-0.01062445057392057,-0.031025248393364405,0.00034470579625044454,0.529768932111002
42.898409843444824,0.10418081283569336,-84,-84.0,0,0,0.0,-0.0003249548967548817,-0.002486243428529434,70,113,95.8,-0.010658304639199432,-0.031284267254656,0.0002612218755018448,0.5300301539865038
43.004014015197754,0.10560417175292969,-84,-84.0,0,0,0.0,-0.00024371617256616128,-0.0018646825713970756,70,114,96.39999999999999,-0.010684042083746076,-0.03148118551319051,0.00019859309302202886,0.5302287470795258
43.10874795913696,0.10473394393920898,-84,-84.0,0,0,0.0,-0.00018278712942462093,-0.0013985119285478069,70,114,96.39999999999999,-0.010703186100712043,-0.031627657183113354,0.00014771744472329235,0.5303764645242491
43.211687088012695,0.10293912887573242,-84,-84.0,0,0,0.0,-0.0001370903470684657,-0.001048883946410855,70,114,96.39999999999999,-0.010717298061616542,-0.03173562838284863,0.00010888951929751789,0.5304853540435467
43.31259512901306,0.10090804100036621,-84,-84.0,0,0,0.0,-0.00010281776030134929,-0.0007866629598081412,70,114,96.39999999999999,-0.010727673200388596,-0.03181500900105042,8.005576837828513e-05,0.530565409811925
43.41407012939453,0.10147500038146973,-84,-84.0,0,0,0.0,-7.711332022601197e-05,-0.000589997219856106,70,115,97.0,-0.010735498274587947,-0.031874878969160386,6.0379175778686365e-05,0.5306257889877037
43.51610994338989,0.10203981399536133,-84,-84.0,0,0,0.0,-5.7834990169508955e-05,-0.00044249791489207944,70,116,97.6,-0.010741399746227268,-0.03192003137408931,4.553643638203513e-05,0.5306713254240858
